,FYear,FMonth,FDay,FD06,Departure,CityDeparture,Arrival,CityArrival,WeekOfYear,Trimester,Distance,Start,Finish
8024,2013,02,28,3.0,15,3,4,4,9.0,1.0,8,NE,SE
8025,2012,04,18,2.0,1,1,19,17,16.0,1.0,53,NE,SW
8026,2012,12,24,0.0,15,3,7,7,52.0,3.0,13,NE,SE
8027,2012,07,29,6.0,7,7,15,3,30.0,2.0,13,SE,NE
8028,2012,03,10,5.0,15,3,10,9,10.0,1.0,39,NE,SW
8029,2012,06,20,2.0,0,0,6,13,25.0,2.0,3,SE,NE
8030,2012,11,02,4.0,5,6,11,12,44.0,3.0,61,NE,NE
8031,2013,01,20,6.0,4,4,11,12,3.0,1.0,30,SE,NE
8032,2012,03,13,1.0,14,11,15,3,11.0,1.0,54,NE,NE
8033,2012,05,26,5.0,4,4,16,15,21.0,1.0,28,SE,SE
8034,2012,12,13,3.0,17,16,3,5,50.0,3.0,62,SW,SW
8035,2012,08,12,6.0,10,9,4,4,32.0,2.0,27,SW,SE
8036,2012,01,02,0.0,8,12,13,10,1.0,1.0,19,NE,SE
8037,2012,06,21,3.0,19,17,8,12,25.0,2.0,51,SW,NE
8038,2012,09,27,3.0,11,12,1,1,39.0,3.0,35,NE,NE
8039,2012,02,29,2.0,10,9,0,0,9.0,1.0,40,SW,SE
8040,2011,10,14,4.0,5,6,11,12,41.0,3.0,61,NE,NE
8041,2013,02,21,3.0,3,5,4,4,8.0,1.0,0,SW,SE
8042,2011,12,09,4.0,3,5,4,4,49.0,3.0,0,SW,SE
8043,2012,07,12,3.0,4,4,1,1,28.0,2.0,33,SE,NE
8044,2012,02,28,1.0,6,13,10,9,9.0,1.0,47,NE,SW
8045,2012,04,30,0.0,0,0,19,17,18.0,1.0,43,SE,SW
8046,2012,09,14,4.0,16,15,0,0,37.0,3.0,1,SE,SE
8047,2012,02,09,3.0,0,0,13,10,6.0,1.0,58,SE,SE
8048,2012,06,19,1.0,6,13,12,14,25.0,2.0,14,NE,SE
8049,2013,02,02,5.0,14,11,0,0,5.0,1.0,15,NE,SE
8050,2012,11,28,2.0,7,7,15,3,48.0,3.0,13,SE,NE
8051,2012,01,20,4.0,0,0,15,3,3.0,1.0,60,SE,NE
8052,2013,02,01,4.0,19,17,15,3,5.0,1.0,41,SW,NE
8053,2012,01,08,6.0,15,3,7,7,1.0,1.0,13,NE,SE
8054,2012,01,01,6.0,15,3,19,17,52.0,1.0,41,NE,SW
8055,2012,02,04,5.0,2,2,0,0,5.0,1.0,37,SE,SE
8056,2012,03,13,1.0,0,0,16,15,11.0,1.0,1,SE,SE
8057,2012,01,18,2.0,4,4,10,9,3.0,1.0,27,SE,SW
8058,2012,12,22,5.0,3,5,19,17,51.0,3.0,23,SW,SW
8059,2012,12,12,2.0,2,2,0,0,50.0,3.0,37,SE,SE
8060,2012,09,12,2.0,19,17,6,13,37.0,3.0,50,SW,NE
8061,2011,12,02,4.0,0,0,15,3,48.0,3.0,60,SE,NE
8062,2012,09,03,0.0,15,3,3,5,36.0,3.0,21,NE,SW
8063,2012,04,08,6.0,4,4,9,8,14.0,1.0,24,SE,SW
8064,2011,12,07,2.0,10,9,4,4,49.0,3.0,27,SW,SE
8065,2012,07,11,2.0,15,3,14,11,28.0,2.0,54,NE,NE
8066,2012,09,27,3.0,6,13,0,0,39.0,3.0,3,NE,SE
8067,2012,07,19,3.0,15,3,18,18,29.0,2.0,42,NE,NW
8068,2011,10,04,1.0,2,2,11,12,40.0,3.0,59,SE,NE
8069,2012,02,17,4.0,16,15,15,3,7.0,1.0,7,SE,NE
8070,2011,12,13,1.0,1,1,0,0,50.0,3.0,18,NE,SE
8071,2013,02,17,6.0,16,15,12,14,7.0,1.0,9,SE,SE
8072,2013,01,07,0.0,19,17,1,1,2.0,1.0,53,SW,NE
8073,2011,10,19,2.0,10,9,18,18,42.0,3.0,11,SW,NW
8074,2012,12,28,4.0,0,0,1,1,52.0,3.0,18,SE,NE
8075,2012,09,13,3.0,15,3,19,17,37.0,3.0,41,NE,SW
8076,2012,02,07,1.0,13,10,11,12,6.0,1.0,20,SE,NE
8077,2012,09,17,0.0,15,3,10,9,38.0,3.0,39,NE,SW
8078,2012,08,13,0.0,11,12,13,10,33.0,2.0,20,NE,SE
8079,2011,12,14,2.0,6,13,15,3,50.0,3.0,10,NE,NE
8080,2011,11,19,5.0,15,3,17,16,46.0,3.0,31,NE,SW
8081,2011,09,03,5.0,16,15,12,14,35.0,3.0,9,SE,SE
8082,2012,01,10,1.0,0,0,16,15,2.0,1.0,1,SE,SE
8083,2012,02,12,6.0,3,5,15,3,6.0,1.0,21,SW,NE
8084,2011,12,13,1.0,3,5,19,17,50.0,3.0,23,SW,SW
8085,2012,09,10,0.0,0,0,15,3,37.0,3.0,60,SE,NE
8086,2012,03,18,6.0,15,3,1,1,11.0,1.0,22,NE,NE
8087,2013,02,22,4.0,15,3,11,12,8.0,1.0,12,NE,NE
8088,2011,12,26,0.0,15,3,0,0,52.0,3.0,60,NE,SE
8089,2011,09,24,5.0,14,11,3,5,38.0,3.0,4,NE,SW
8090,2013,01,05,5.0,18,18,3,5,1.0,1.0,25,NW,SW
8091,2013,02,14,3.0,10,9,4,4,7.0,1.0,27,SW,SE
8092,2012,05,26,5.0,0,0,1,1,21.0,1.0,18,SE,NE
8093,2013,02,21,3.0,18,18,10,9,8.0,1.0,11,NW,SW
8094,2012,10,08,0.0,15,3,17,16,41.0,3.0,31,NE,SW
8095,2012,12,06,3.0,9,8,10,9,49.0,3.0,38,SW,SW
8096,2013,01,03,3.0,13,10,8,12,1.0,1.0,19,SE,NE
8097,2012,01,25,2.0,13,10,8,12,4.0,1.0,19,SE,NE
8098,2011,10,14,4.0,15,3,1,1,41.0,3.0,22,NE,NE
8099,2012,08,01,2.0,10,9,7,7,31.0,2.0,29,SW,SE
8100,2012,11,04,6.0,13,10,8,12,44.0,3.0,19,SE,NE
8101,2011,12,22,3.0,18,18,15,3,51.0,3.0,42,NW,NE
8102,2012,05,16,2.0,15,3,18,18,20.0,1.0,42,NE,NW
8103,2011,09,01,3.0,4,4,0,0,35.0,3.0,5,SE,SE
8104,2012,08,21,1.0,8,12,9,8,34.0,2.0,46,NE,SW
8105,2011,11,01,1.0,12,14,6,13,44.0,3.0,14,SE,NE
8106,2012,03,12,0.0,0,0,14,11,11.0,1.0,15,SE,NE
8107,2012,06,27,2.0,6,13,19,17,26.0,2.0,50,NE,SW
8108,2012,06,13,2.0,9,8,3,5,24.0,2.0,2,SW,SW
8109,2012,11,16,4.0,15,3,16,15,46.0,3.0,7,NE,SE
8110,2012,10,04,3.0,0,0,19,17,40.0,3.0,43,SE,SW
8111,2011,11,06,6.0,15,3,11,12,44.0,3.0,12,NE,NE
8112,2012,02,22,2.0,3,5,14,11,8.0,1.0,4,SW,NE
8113,2012,01,14,5.0,14,11,15,3,2.0,1.0,54,NE,NE
8114,2011,12,01,3.0,10,9,0,0,48.0,3.0,40,SW,SE
8115,2013,03,02,5.0,17,16,15,3,9.0,1.0,31,SW,NE
8116,2012,02,01,2.0,19,17,8,12,5.0,1.0,51,SW,NE
8117,2011,12,19,0.0,12,14,0,0,51.0,3.0,55,SE,SE
8118,2011,11,04,4.0,10,9,4,4,44.0,3.0,27,SW,SE
8119,2012,05,30,2.0,8,12,19,17,22.0,1.0,51,NE,SW
8120,2012,05,24,3.0,5,6,11,12,21.0,1.0,61,NE,NE
8121,2012,08,24,4.0,0,0,13,10,34.0,2.0,58,SE,SE
8122,2012,11,18,6.0,7,7,10,9,46.0,3.0,29,SE,SW
8123,2012,12,11,1.0,1,1,16,15,50.0,3.0,45,NE,SE
8124,2013,01,27,6.0,8,12,9,8,4.0,1.0,46,NE,SW
8125,2011,12,17,5.0,15,3,17,16,50.0,3.0,31,NE,SW
8126,2012,01,21,5.0,3,5,15,3,3.0,1.0,21,SW,NE
8127,2012,05,17,3.0,0,0,13,10,20.0,1.0,58,SE,SE
8128,2013,02,02,5.0,4,4,1,1,5.0,1.0,33,SE,NE
8129,2012,02,18,5.0,19,17,6,13,7.0,1.0,50,SW,NE
8130,2012,07,11,2.0,11,12,15,3,28.0,2.0,12,NE,NE
8131,2011,09,14,2.0,19,17,3,5,37.0,3.0,23,SW,SW
8132,2012,09,17,0.0,7,7,10,9,38.0,3.0,29,SE,SW
8133,2012,03,30,4.0,1,1,6,13,13.0,1.0,36,NE,NE
8134,2012,11,08,3.0,2,2,11,12,45.0,3.0,59,SE,NE
8135,2012,02,09,3.0,3,5,10,9,6.0,1.0,17,SW,SW
8136,2012,07,29,6.0,1,1,11,12,30.0,2.0,35,NE,NE
8137,2013,01,03,3.0,15,3,10,9,1.0,1.0,39,NE,SW
8138,2012,01,30,0.0,10,9,8,12,5.0,1.0,48,SW,NE
8139,2012,12,27,3.0,0,0,16,15,52.0,3.0,1,SE,SE
8140,2012,11,02,4.0,11,12,13,10,44.0,3.0,20,NE,SE
8141,2012,10,07,6.0,7,7,10,9,40.0,3.0,29,SE,SW
8142,2013,01,31,3.0,8,12,19,17,5.0,1.0,51,NE,SW
8143,2012,03,08,3.0,11,12,5,6,10.0,1.0,61,NE,NE
8144,2012,11,02,4.0,0,0,3,5,44.0,3.0,26,SE,SW
8145,2012,12,16,6.0,10,9,15,3,50.0,3.0,39,SW,NE
8146,2011,12,06,1.0,5,6,15,3,49.0,3.0,44,NE,NE
8147,2013,02,10,6.0,16,15,1,1,6.0,1.0,45,SE,NE
8148,2013,01,08,1.0,15,3,10,9,2.0,1.0,39,NE,SW
8149,2011,10,18,1.0,12,14,6,13,42.0,3.0,14,SE,NE
8150,2011,09,24,5.0,10,9,6,13,38.0,3.0,47,SW,NE
8151,2011,11,29,1.0,4,4,15,3,48.0,3.0,8,SE,NE
8152,2012,01,21,5.0,1,1,15,3,3.0,1.0,22,NE,NE
8153,2012,06,07,3.0,19,17,10,9,23.0,2.0,52,SW,SW
8154,2012,07,04,2.0,0,0,3,5,27.0,2.0,26,SE,SW
8155,2012,03,12,0.0,10,9,9,8,11.0,1.0,38,SW,SW
8156,2012,03,09,4.0,13,10,0,0,10.0,1.0,58,SE,SE
8157,2012,09,24,0.0,8,12,19,17,39.0,3.0,51,NE,SW
8158,2012,08,27,0.0,1,1,16,15,35.0,2.0,45,NE,SE
8159,2012,12,17,0.0,4,4,19,17,51.0,3.0,32,SE,SW
8160,2012,09,13,3.0,19,17,9,8,37.0,3.0,56,SW,SW
8161,2012,10,16,1.0,16,15,0,0,42.0,3.0,1,SE,SE
8162,2011,11,01,1.0,19,17,0,0,44.0,3.0,43,SW,SE
8163,2013,01,23,2.0,10,9,18,18,4.0,1.0,11,SW,NW
8164,2012,06,30,5.0,2,2,0,0,26.0,2.0,37,SE,SE
8165,2012,07,16,0.0,1,1,19,17,29.0,2.0,53,NE,SW
8166,2013,01,18,4.0,12,14,6,13,3.0,1.0,14,SE,NE
8167,2012,01,06,4.0,11,12,0,0,1.0,1.0,6,NE,SE
8168,2011,10,24,0.0,1,1,10,9,43.0,3.0,49,NE,SW
8169,2012,09,11,1.0,0,0,10,9,37.0,3.0,40,SE,SW
8170,2011,11,28,0.0,10,9,19,17,48.0,3.0,52,SW,SW
8171,2012,08,15,2.0,15,3,16,15,33.0,2.0,7,NE,SE
8172,2012,11,01,3.0,9,8,4,4,44.0,3.0,24,SW,SE
8173,2013,02,11,0.0,17,16,3,5,7.0,1.0,62,SW,SW
8174,2011,10,05,2.0,4,4,10,9,40.0,3.0,27,SE,SW
8175,2011,10,14,4.0,11,12,1,1,41.0,3.0,35,NE,NE
8176,2011,10,07,4.0,6,13,15,3,40.0,3.0,10,NE,NE
8177,2012,07,17,1.0,5,6,0,0,29.0,2.0,57,NE,SE
8178,2012,10,16,1.0,10,9,19,17,42.0,3.0,52,SW,SW
8179,2013,01,06,6.0,1,1,10,9,1.0,1.0,49,NE,SW
8180,2012,12,28,4.0,7,7,10,9,52.0,3.0,29,SE,SW
8181,2012,08,10,4.0,0,0,15,3,32.0,2.0,60,SE,NE
8182,2012,09,01,5.0,5,6,11,12,35.0,3.0,61,NE,NE
8183,2011,10,30,6.0,19,17,8,12,43.0,3.0,51,SW,NE
8184,2012,11,26,0.0,10,9,0,0,48.0,3.0,40,SW,SE
8185,2012,10,20,5.0,17,16,3,5,42.0,3.0,62,SW,SW
8186,2012,07,15,6.0,16,15,4,4,28.0,2.0,28,SE,SE
8187,2013,01,27,6.0,11,12,5,6,4.0,1.0,61,NE,NE
8188,2011,09,07,2.0,1,1,16,15,36.0,3.0,45,NE,SE
8189,2012,03,30,4.0,18,18,3,5,13.0,1.0,25,NW,SW
8190,2012,10,21,6.0,16,15,12,14,42.0,3.0,9,SE,SE
8191,2011,12,01,3.0,2,2,0,0,48.0,3.0,37,SE,SE
8192,2012,06,30,5.0,17,16,15,3,26.0,2.0,31,SW,NE
8193,2011,11,30,2.0,19,17,6,13,48.0,3.0,50,SW,NE
8194,2012,07,19,3.0,9,8,19,17,29.0,2.0,56,SW,SW
8195,2011,09,30,4.0,15,3,10,9,39.0,3.0,39,NE,SW
8196,2012,04,04,2.0,0,0,2,2,14.0,1.0,37,SE,SE
8197,2012,02,07,1.0,1,1,16,15,6.0,1.0,45,NE,SE
8198,2012,10,18,3.0,11,12,13,10,42.0,3.0,20,NE,SE
8199,2012,05,18,4.0,15,3,3,5,20.0,1.0,21,NE,SW
8200,2012,09,06,3.0,0,0,14,11,36.0,3.0,15,SE,NE
8201,2012,07,20,4.0,11,12,1,1,29.0,2.0,35,NE,NE
8202,2012,03,19,0.0,0,0,1,1,12.0,1.0,18,SE,NE
8203,2012,02,24,4.0,11,12,4,4,8.0,1.0,30,NE,SE
8204,2012,06,18,0.0,8,12,12,14,25.0,2.0,16,NE,SE
8205,2012,03,19,0.0,4,4,10,9,12.0,1.0,27,SE,SW
8206,2012,02,03,4.0,8,12,9,8,5.0,1.0,46,NE,SW
8207,2012,09,08,5.0,14,11,0,0,36.0,3.0,15,NE,SE
8208,2012,04,02,0.0,3,5,18,18,14.0,1.0,25,SW,NW
8209,2012,03,25,6.0,4,4,16,15,12.0,1.0,28,SE,SE
8210,2012,12,02,6.0,16,15,12,14,48.0,3.0,9,SE,SE
8211,2012,05,18,4.0,3,5,14,11,20.0,1.0,4,SW,NE
8212,2012,12,11,1.0,18,18,15,3,50.0,3.0,42,NW,NE
8213,2012,12,28,4.0,5,6,11,12,52.0,3.0,61,NE,NE
8214,2012,07,13,4.0,15,3,9,8,28.0,2.0,34,NE,SW
8215,2011,12,24,5.0,9,8,19,17,51.0,3.0,56,SW,SW
8216,2011,10,15,5.0,4,4,16,15,41.0,3.0,28,SE,SE
8217,2011,10,09,6.0,9,8,3,5,40.0,3.0,2,SW,SW
8218,2012,04,07,5.0,10,9,6,13,14.0,1.0,47,SW,NE
8219,2012,01,31,1.0,1,1,6,13,5.0,1.0,36,NE,NE
8220,2012,01,28,5.0,11,12,1,1,4.0,1.0,35,NE,NE
8221,2012,07,20,4.0,10,9,6,13,29.0,2.0,47,SW,NE
8222,2011,11,15,1.0,8,12,9,8,46.0,3.0,46,NE,SW
8223,2012,12,25,1.0,11,12,5,6,52.0,3.0,61,NE,NE
8224,2012,10,31,2.0,10,9,9,8,44.0,3.0,38,SW,SW
8225,2012,07,27,4.0,5,6,15,3,30.0,2.0,44,NE,NE
8226,2012,07,03,1.0,4,4,10,9,27.0,2.0,27,SE,SW
8227,2012,08,21,1.0,11,12,5,6,34.0,2.0,61,NE,NE
8228,2012,01,01,6.0,10,9,15,3,52.0,1.0,39,SW,NE
8229,2012,06,13,2.0,4,4,19,17,24.0,2.0,32,SE,SW
8230,2011,10,27,3.0,15,3,4,4,43.0,3.0,8,NE,SE
8231,2012,07,13,4.0,10,9,7,7,28.0,2.0,29,SW,SE
8232,2012,07,21,5.0,11,12,15,3,29.0,2.0,12,NE,NE
8233,2012,08,29,2.0,6,13,0,0,35.0,2.0,3,NE,SE
8234,2011,10,04,1.0,6,13,19,17,40.0,3.0,50,NE,SW
8235,2012,01,14,5.0,4,4,15,3,2.0,1.0,8,SE,NE
8236,2011,10,03,0.0,8,12,9,8,40.0,3.0,46,NE,SW
8237,2011,11,03,3.0,1,1,0,0,44.0,3.0,18,NE,SE
8238,2012,10,29,0.0,6,13,0,0,44.0,3.0,3,NE,SE
8239,2013,01,03,3.0,10,9,8,12,1.0,1.0,48,SW,NE
8240,2012,03,16,4.0,0,0,3,5,11.0,1.0,26,SE,SW
8241,2011,10,15,5.0,5,6,11,12,41.0,3.0,61,NE,NE
8242,2012,08,08,2.0,16,15,1,1,32.0,2.0,45,SE,NE
8243,2013,01,09,2.0,12,14,6,13,2.0,1.0,14,SE,NE
8244,2012,11,15,3.0,12,14,0,0,46.0,3.0,55,SE,SE
8245,2012,10,22,0.0,5,6,11,12,43.0,3.0,61,NE,NE
8246,2012,06,24,6.0,8,12,9,8,25.0,2.0,46,NE,SW
8247,2012,12,11,1.0,4,4,9,8,50.0,3.0,24,SE,SW
8248,2012,05,20,6.0,1,1,15,3,20.0,1.0,22,NE,NE
8249,2011,11,03,3.0,19,17,10,9,44.0,3.0,52,SW,SW
8250,2011,09,21,2.0,15,3,19,17,38.0,3.0,41,NE,SW
8251,2011,12,10,5.0,19,17,3,5,49.0,3.0,23,SW,SW
8252,2012,03,31,5.0,5,6,0,0,13.0,1.0,57,NE,SE
8253,2012,10,05,4.0,15,3,18,18,40.0,3.0,42,NE,NW
8254,2012,03,30,4.0,4,4,11,12,13.0,1.0,30,SE,NE
8255,2011,12,21,2.0,9,8,10,9,51.0,3.0,38,SW,SW
8256,2013,01,03,3.0,14,11,15,3,1.0,1.0,54,NE,NE
8257,2011,09,05,0.0,15,3,10,9,36.0,3.0,39,NE,SW
8258,2013,01,12,5.0,2,2,0,0,2.0,1.0,37,SE,SE
8259,2012,10,03,2.0,19,17,1,1,40.0,3.0,53,SW,NE
8260,2011,12,18,6.0,9,8,19,17,50.0,3.0,56,SW,SW
8261,2012,05,09,2.0,3,5,0,0,19.0,1.0,26,SW,SE
8262,2012,01,22,6.0,3,5,4,4,3.0,1.0,0,SW,SE
8263,2012,02,04,5.0,3,5,19,17,5.0,1.0,23,SW,SW
8264,2012,11,16,4.0,15,3,7,7,46.0,3.0,13,NE,SE
8265,2012,01,12,3.0,1,1,19,17,2.0,1.0,53,NE,SW
8266,2012,03,11,6.0,10,9,4,4,10.0,1.0,27,SW,SE
8267,2012,03,13,1.0,10,9,1,1,11.0,1.0,49,SW,NE
8268,2012,07,21,5.0,3,5,14,11,29.0,2.0,4,SW,NE
8269,2011,12,10,5.0,15,3,1,1,49.0,3.0,22,NE,NE
8270,2011,10,20,3.0,15,3,10,9,42.0,3.0,39,NE,SW
8271,2012,08,20,0.0,9,8,15,3,34.0,2.0,34,SW,NE
8272,2012,11,30,4.0,15,3,9,8,48.0,3.0,34,NE,SW
8273,2011,12,02,4.0,9,8,4,4,48.0,3.0,24,SW,SE
8274,2012,06,20,2.0,15,3,10,9,25.0,2.0,39,NE,SW
8275,2012,11,05,0.0,16,15,1,1,45.0,3.0,45,SE,NE
8276,2012,12,06,3.0,0,0,1,1,49.0,3.0,18,SE,NE
8277,2013,02,06,2.0,4,4,16,15,6.0,1.0,28,SE,SE
8278,2012,12,15,5.0,11,12,0,0,50.0,3.0,6,NE,SE
8279,2013,02,28,3.0,16,15,15,3,9.0,1.0,7,SE,NE
8280,2013,01,27,6.0,0,0,16,15,4.0,1.0,1,SE,SE
8281,2011,09,07,2.0,15,3,3,5,36.0,3.0,21,NE,SW
8282,2012,05,18,4.0,8,12,12,14,20.0,1.0,16,NE,SE
8283,2012,01,13,4.0,0,0,4,4,2.0,1.0,5,SE,SE
8284,2011,10,12,2.0,10,9,6,13,41.0,3.0,47,SW,NE
8285,2012,12,03,0.0,19,17,9,8,49.0,3.0,56,SW,SW
8286,2012,03,14,2.0,0,0,19,17,11.0,1.0,43,SE,SW
8287,2012,01,09,0.0,3,5,14,11,2.0,1.0,4,SW,NE
8288,2013,01,26,5.0,19,17,0,0,4.0,1.0,43,SW,SE
8289,2012,07,15,6.0,11,12,13,10,28.0,2.0,20,NE,SE
8290,2013,02,14,3.0,10,9,8,12,7.0,1.0,48,SW,NE
8291,2012,01,04,2.0,19,17,9,8,1.0,1.0,56,SW,SW
8292,2012,02,03,4.0,15,3,3,5,5.0,1.0,21,NE,SW
8293,2012,01,04,2.0,9,8,15,3,1.0,1.0,34,SW,NE
8294,2012,05,31,3.0,0,0,4,4,22.0,1.0,5,SE,SE
8295,2012,04,01,6.0,9,8,3,5,13.0,1.0,2,SW,SW
8296,2011,09,18,6.0,1,1,15,3,37.0,3.0,22,NE,NE
8297,2011,11,11,4.0,19,17,4,4,45.0,3.0,32,SW,SE
8298,2012,10,02,1.0,0,0,5,6,40.0,3.0,57,SE,NE
8299,2011,10,12,2.0,17,16,15,3,41.0,3.0,31,SW,NE
8300,2011,11,17,3.0,19,17,4,4,46.0,3.0,32,SW,SE
8301,2012,10,06,5.0,7,7,10,9,40.0,3.0,29,SE,SW
8302,2012,02,15,2.0,19,17,4,4,7.0,1.0,32,SW,SE
8303,2012,09,26,2.0,2,2,0,0,39.0,3.0,37,SE,SE
8304,2011,12,13,1.0,6,13,10,9,50.0,3.0,47,NE,SW
8305,2012,05,08,1.0,4,4,16,15,19.0,1.0,28,SE,SE
8306,2011,12,30,4.0,11,12,5,6,52.0,3.0,61,NE,NE
8307,2012,10,18,3.0,10,9,1,1,42.0,3.0,49,SW,NE
8308,2011,09,22,3.0,13,10,0,0,38.0,3.0,58,SE,SE
8309,2012,05,13,6.0,1,1,0,0,19.0,1.0,18,NE,SE
8310,2012,06,22,4.0,15,3,3,5,25.0,2.0,21,NE,SW
8311,2012,12,28,4.0,1,1,0,0,52.0,3.0,18,NE,SE
8312,2012,03,01,3.0,11,12,0,0,9.0,1.0,6,NE,SE
8313,2011,12,30,4.0,0,0,10,9,52.0,3.0,40,SE,SW
8314,2012,08,16,3.0,15,3,10,9,33.0,2.0,39,NE,SW
8315,2011,09,24,5.0,16,15,1,1,38.0,3.0,45,SE,NE
8316,2012,06,19,1.0,11,12,2,2,25.0,2.0,59,NE,SE
8317,2012,08,02,3.0,15,3,18,18,31.0,2.0,42,NE,NW
8318,2012,05,12,5.0,8,12,13,10,19.0,1.0,19,NE,SE
8319,2012,11,10,5.0,0,0,15,3,45.0,3.0,60,SE,NE
8320,2013,02,17,6.0,2,2,11,12,7.0,1.0,59,SE,NE
8321,2013,02,14,3.0,10,9,6,13,7.0,1.0,47,SW,NE
8322,2013,01,09,2.0,9,8,4,4,2.0,1.0,24,SW,SE
8323,2012,06,26,1.0,4,4,3,5,26.0,2.0,0,SE,SW
8324,2012,10,20,5.0,4,4,11,12,42.0,3.0,30,SE,NE
8325,2011,10,29,5.0,16,15,1,1,43.0,3.0,45,SE,NE
8326,2012,08,18,5.0,18,18,10,9,33.0,2.0,11,NW,SW
8327,2012,06,08,4.0,19,17,9,8,23.0,2.0,56,SW,SW
8328,2012,03,18,6.0,10,9,9,8,11.0,1.0,38,SW,SW
8329,2012,08,06,0.0,0,0,3,5,32.0,2.0,26,SE,SW
8330,2012,06,02,5.0,10,9,7,7,22.0,2.0,29,SW,SE
8331,2011,11,29,1.0,12,14,0,0,48.0,3.0,55,SE,SE
8332,2011,09,01,3.0,5,6,15,3,35.0,3.0,44,NE,NE
8333,2012,11,20,1.0,10,9,4,4,47.0,3.0,27,SW,SE
8334,2012,06,16,5.0,2,2,11,12,24.0,2.0,59,SE,NE
8335,2012,11,08,3.0,8,12,19,17,45.0,3.0,51,NE,SW
8336,2012,03,15,3.0,15,3,5,6,11.0,1.0,44,NE,NE
8337,2011,09,13,1.0,0,0,14,11,37.0,3.0,15,SE,NE
8338,2012,08,16,3.0,6,13,15,3,33.0,2.0,10,NE,NE
8339,2012,07,12,3.0,8,12,13,10,28.0,2.0,19,NE,SE
8340,2013,02,03,6.0,5,6,11,12,5.0,1.0,61,NE,NE
8341,2012,03,27,1.0,19,17,18,18,13.0,1.0,63,SW,NW
8342,2012,06,14,3.0,19,17,10,9,24.0,2.0,52,SW,SW
8343,2012,04,13,4.0,1,1,16,15,15.0,1.0,45,NE,SE
8344,2012,04,19,3.0,8,12,13,10,16.0,1.0,19,NE,SE
8345,2012,06,03,6.0,0,0,13,10,22.0,2.0,58,SE,SE
8346,2013,01,03,3.0,8,12,19,17,1.0,1.0,51,NE,SW
8347,2012,05,28,0.0,19,17,6,13,22.0,1.0,50,SW,NE
8348,2012,01,10,1.0,15,3,17,16,2.0,1.0,31,NE,SW
8349,2012,05,06,6.0,18,18,19,17,18.0,1.0,63,NW,SW
8350,2012,04,09,0.0,10,9,18,18,15.0,1.0,11,SW,NW
8351,2012,07,01,6.0,11,12,5,6,26.0,2.0,61,NE,NE
8352,2012,10,08,0.0,4,4,15,3,41.0,3.0,8,SE,NE
8353,2012,11,25,6.0,4,4,16,15,47.0,3.0,28,SE,SE
8354,2013,03,03,6.0,15,3,19,17,9.0,1.0,41,NE,SW
8355,2013,01,28,0.0,0,0,15,3,5.0,1.0,60,SE,NE
8356,2011,12,04,6.0,4,4,10,9,48.0,3.0,27,SE,SW
8357,2012,11,03,5.0,3,5,15,3,44.0,3.0,21,SW,NE
8358,2011,09,29,3.0,15,3,0,0,39.0,3.0,60,NE,SE
8359,2012,11,17,5.0,19,17,10,9,46.0,3.0,52,SW,SW
8360,2012,09,19,2.0,5,6,15,3,38.0,3.0,44,NE,NE
8361,2011,10,14,4.0,10,9,18,18,41.0,3.0,11,SW,NW
8362,2012,06,17,6.0,0,0,16,15,24.0,2.0,1,SE,SE
8363,2012,05,25,4.0,15,3,16,15,21.0,1.0,7,NE,SE
8364,2012,01,10,1.0,4,4,19,17,2.0,1.0,32,SE,SW
8365,2012,05,05,5.0,16,15,12,14,18.0,1.0,9,SE,SE
8366,2012,10,29,0.0,9,8,10,9,44.0,3.0,38,SW,SW
8367,2011,09,16,4.0,10,9,15,3,37.0,3.0,39,SW,NE
8368,2011,10,16,6.0,4,4,11,12,41.0,3.0,30,SE,NE
8369,2012,09,01,5.0,15,3,19,17,35.0,3.0,41,NE,SW
8370,2013,02,05,1.0,6,13,12,14,6.0,1.0,14,NE,SE
8371,2012,05,26,5.0,16,15,15,3,21.0,1.0,7,SE,NE
8372,2013,01,31,3.0,19,17,1,1,5.0,1.0,53,SW,NE
8373,2012,05,30,2.0,10,9,18,18,22.0,1.0,11,SW,NW
8374,2012,09,07,4.0,6,13,0,0,36.0,3.0,3,NE,SE
8375,2012,08,30,3.0,4,4,16,15,35.0,2.0,28,SE,SE
8376,2011,12,17,5.0,3,5,14,11,50.0,3.0,4,SW,NE
8377,2012,06,25,0.0,19,17,0,0,26.0,2.0,43,SW,SE
8378,2011,10,26,2.0,4,4,10,9,43.0,3.0,27,SE,SW
8379,2011,09,21,2.0,0,0,14,11,38.0,3.0,15,SE,NE
8380,2012,10,23,1.0,8,12,12,14,43.0,3.0,16,NE,SE
8381,2012,02,04,5.0,19,17,6,13,5.0,1.0,50,SW,NE
8382,2012,12,04,1.0,13,10,8,12,49.0,3.0,19,SE,NE
8383,2012,03,09,4.0,10,9,9,8,10.0,1.0,38,SW,SW
8384,2012,05,18,4.0,6,13,10,9,20.0,1.0,47,NE,SW
8385,2012,11,05,0.0,10,9,18,18,45.0,3.0,11,SW,NW
8386,2012,06,14,3.0,4,4,15,3,24.0,2.0,8,SE,NE
8387,2011,09,25,6.0,3,5,14,11,38.0,3.0,4,SW,NE
8388,2012,10,09,1.0,1,1,10,9,41.0,3.0,49,NE,SW
8389,2012,10,17,2.0,15,3,7,7,42.0,3.0,13,NE,SE
